ANNEE,PREMPRENOM,NOMBREPREMPRENOM,ORDRE
2005,MATTÉO,23,68
2005,ALICIA,22,69
2005,MATHIEU,22,70
2005,MAXENCE,22,71
2005,NINA,22,72
2005,PAULINE,22,73
2005,RAYAN,22,74
2005,ELISA,21,75
2005,ETHAN,21,76
2005,LILOU,21,77
2005,NOA,21,78
2005,ROMANE,21,79
2005,ALICE,20,80
2005,ESTEBAN,20,81
2005,ILONA,19,82
2005,LAURA,19,83
2005,AGATHE,18,84
2005,BENJAMIN,18,85
2005,SALOMÉ,18,86
2005,TRISTAN,18,87
2005,AMANDINE,17,88
2005,KILLIAN,17,89
2005,MARINE,17,90
2005,PABLO,17,91
2005,ADAM,16,92
2005,DORIAN,16,93
2005,EMILIE,16,94
2005,KYLIAN,16,95
2005,LINA,16,96
2005,MAËLLE,16,97
2005,MARIUS,16,98
2005,MARTIN,16,99
2005,SACHA,16,100
2004,EMMA,92,1
2004,ENZO,82,2
2004,MAXIME,72,3
2004,THOMAS,66,4
2004,CHLOÉ,61,5
2004,JADE,61,6
2004,HUGO,60,7
2004,INÈS,60,8
2004,LUCAS,60,9
2004,MANON,57,10
2004,NATHAN,57,11
2004,MATHIS,56,12
2004,RAPHAËL,56,13
2004,THÉO,56,14
2004,LÉA,55,15
2004,CAMILLE,52,16
2004,CLÉMENT,52,17
2004,CLARA,51,18
2004,LOUIS,50,19
2004,PAUL,50,20
2004,TOM,49,21
2004,MATHÉO,48,22
2004,ROMAIN,48,23
2004,ARTHUR,46,24
2004,SARAH,46,25
2004,LÉO,45,26
2004,JULES,44,27
2004,ANTOINE,41,28
2004,LOLA,41,29
2004,QUENTIN,41,30
2004,ALEXANDRE,40,31
2004,ALEXIS,40,32
2004,EVA,38,33
2004,ANAÏS,37,34
2004,AXEL,37,35
2004,BAPTISTE,36,36
2004,LUCIE,35,37
2004,MATHILDE,35,38
2004,MATTÉO,35,39
2004,YANIS,34,40
2004,JULIETTE,33,41
2004,GABRIEL,31,42
2004,JULIE,31,43
2004,MARIE,31,44
2004,MAXENCE,31,45
2004,SAMUEL,31,46
2004,OCÉANE,30,47
2004,JULIEN,29,48
2004,VALENTIN,29,49
2004,LILOU,28,50
2004,PIERRE,28,51
2004,CHARLOTTE,27,52
2004,LOU,27,53
2004,MATÉO,27,54
2004,NICOLAS,27,55
2004,NOAH,27,56
2004,VICTOR,27,57
2004,JUSTINE,26,58
2004,ROMANE,26,59
2004,CARLA,25,60
2004,JEANNE,25,61
2004,LISA,25,62
2004,ADRIEN,24,63
2004,ALICE,24,64
2004,MARINE,24,65
2004,LAURA,23,66
2004,LÉNA,23,67
2004,MARGOT,23,68
2004,MORGANE,23,69
2004,LOUISE,22,70
2004,MARGAUX,22,71
2004,ANNA,21,72
2004,CÉLIA,21,73
2004,DORIAN,21,74
2004,ILONA,21,75
2004,MATHIEU,21,76
2004,SIMON,21,77
2004,ZOÉ,21,78
2004,CLÉMENCE,20,79
2004,DYLAN,20,80
2004,EMILIE,20,81
2004,PAULINE,20,82
2004,SALOMÉ,20,83
2004,ETHAN,19,84
2004,AMANDINE,18,85
2004,TITOUAN,18,86
2004,AMBRE,17,87
2004,ELISE,17,88
2004,ERWAN,17,89
2004,KILLIAN,17,90
2004,LOUNA,17,91
2004,MARTIN,17,92
2004,MATHIAS,17,93
2004,MATIS,17,94
2004,NOA,17,95
2004,TRISTAN,17,96
2004,ALICIA,16,97
2004,ALIX,16,98
2004,AMÉLIE,16,99
2004,CLOÉ,16,100
2003,ENZO,96,1
2003,LUCAS,92,2
2003,HUGO,90,3
2003,THOMAS,80,4
2003,EMMA,79,5
2003,INÈS,65,6
2003,MAXIME,65,7
2003,LÉA,64,8
2003,ALEXANDRE,62,9
2003,THÉO,61,10
2003,MANON,60,11
2003,MARIE,58,12
2003,CAMILLE,55,13
2003,CLARA,53,14
2003,MATHIS,51,15
2003,LOUIS,50,16
2003,ROMAIN,48,17
2003,SARAH,47,18
2003,ANTOINE,46,19
2003,ARTHUR,46,20
2003,CHLOÉ,45,21
2003,TOM,44,22
2003,ALEXIS,43,23
2003,JADE,43,24
2003,LOLA,43,25
2003,PAUL,43,26
2003,OCÉANE,42,27
2003,QUENTIN,42,28
2003,RAPHAËL,41,29
2003,BAPTISTE,40,30
2003,JULIETTE,40,31
2003,LUCIE,40,32
2003,LÉO,39,33
2003,NATHAN,39,34
2003,PIERRE,39,35
2003,JULES,38,36
2003,MATHILDE,38,37
2003,ANAÏS,36,38
2003,CLÉMENT,36,39
2003,CHARLOTTE,35,40
2003,AXEL,33,41
2003,CARLA,33,42
2003,EVA,32,43
2003,MARINE,32,44
2003,ELISA,30,45
2003,LAURA,30,46
2003,GABRIEL,29,47
2003,VALENTIN,29,48
2003,VICTOR,29,49
2003,JUSTINE,28,50
2003,MATHÉO,28,51
2003,ANTHONY,26,52
2003,MARION,26,53
2003,SIMON,26,54
2003,GUILLAUME,25,55
2003,JEANNE,25,56
2003,LISA,25,57
2003,MARGAUX,25,58
2003,PAULINE,25,59
2003,YANIS,25,60
2003,JULIEN,24,61
2003,MARTIN,24,62
2003,MATTÉO,24,63
2003,NOÉMIE,24,64
2003,ZOÉ,24,65
2003,BENJAMIN,23,66
2003,LOUISE,23,67
2003,MARGOT,23,68
2003,NICOLAS,23,69
2003,ROMANE,23,70
2003,SAMUEL,23,71
2003,ADRIEN,22,72
2003,ANNA,22,73
2003,ETHAN,22,74
2003,AGATHE,21,75
2003,CORENTIN,21,76
2003,LÉNA,21,77
2003,MAËVA,21,78
2003,TRISTAN,21,79
2003,CLÉMENCE,20,80
2003,EMILIE,20,81
2003,JULIE,20,82
2003,MATHIAS,20,83
2003,ALICE,19,84
2003,AXELLE,19,85
2003,DORIAN,19,86
2003,LILOU,19,87
2003,MATHIEU,19,88
2003,NOAH,19,89
2003,AMANDINE,18,90
2003,AMBRE,18,91
2003,DYLAN,18,92
2003,MATÉO,18,93
2003,SACHA,18,94
2003,ALEXIA,17,95
2003,LOU,17,96
2003,MAXENCE,17,97
2003,MOHAMED,17,98
2003,NINA,17,99
2003,CÉLIA,16,100
2002,THÉO,109,1
2002,LUCAS,97,2
2002,THOMAS,95,3
2002,EMMA,94,4
2002,LÉA,86,5
2002,HUGO,76,6
2002,MAXIME,76,7
2002,ENZO,72,8
2002,MARIE,67,9
2002,MANON,66,10
2002,LOUIS,63,11
2002,CAMILLE,61,12
2002,CHLOÉ,61,13
2002,CLÉMENT,60,14
2002,ALEXANDRE,59,15
2002,ANTOINE,59,16
2002,PAUL,57,17
2002,SARAH,56,18
2002,ARTHUR,55,19
2002,JADE,53,20
2002,JULES,52,21
2002,NATHAN,52,22
2002,BAPTISTE,48,23
2002,TOM,47,24
2002,INÈS,44,25
2002,LÉO,44,26
2002,LUCIE,44,27
2002,QUENTIN,44,28
2002,ROMAIN,44,29
2002,CLARA,43,30
2002,OCÉANE,43,31
2002,NICOLAS,42,32
2002,VALENTIN,41,33
2002,AXEL,39,34
2002,PAULINE,39,35
2002,PIERRE,39,36
2002,MATHILDE,38,37
2002,JULIEN,37,38
2002,JULIETTE,37,39
2002,ALICE,35,40
2002,LISA,35,41
2002,MATHIS,35,42
2002,ALEXIS,34,43
2002,CARLA,34,44
2002,CHARLOTTE,33,45
2002,FLORIAN,31,46
2002,MATHÉO,31,47
2002,VICTOR,31,48
2002,EVA,30,49
2002,JEANNE,30,50
2002,LOLA,30,51
2002,MATHIEU,30,52
2002,SAMUEL,30,53
2002,ADRIEN,29,54
2002,DYLAN,29,55
2002,MATTÉO,29,56
2002,THIBAULT,28,57
2002,ANAÏS,27,58
2002,ANTHONY,27,59
2002,JULIE,27,60
2002,LAURA,27,61
2002,BENJAMIN,26,62
2002,GABRIEL,25,63
2002,MARINE,25,64
2002,TRISTAN,25,65
2002,MARGAUX,24,66
2002,ZOÉ,24,67
2002,CORENTIN,23,68
2002,JUSTINE,23,69
2002,MARTIN,23,70
2002,VINCENT,23,71
2002,CÉLIA,22,72
2002,EMILIE,22,73
2002,MAËVA,22,74
2002,MATÉO,22,75
2002,NOÉMIE,22,76
2002,SIMON,22,77
2002,ANNA,21,78
2002,BASTIEN,21,79
2002,ELISA,21,80
2002,RÉMI,21,81
2002,MORGANE,20,82
2002,ROMANE,20,83
2002,GUILLAUME,19,84
2002,LOUISE,19,85
2002,RAPHAËL,19,86
2002,AGATHE,18,87
2002,DAMIEN,18,88
2002,DORIAN,18,89
2002,LOU,18,90
2002,MARGOT,18,91
2002,MEHDI,18,92
2002,AMÉLIE,17,93
2002,JEAN,17,94
2002,YANIS,17,95
2002,AXELLE,16,96
2002,CLÉMENCE,15,97
2002,MARION,15,98
2002,MÉLISSA,15,99
2002,NOAH,15,100
2001,LUCAS,115,1
2001,LÉA,111,2
2001,EMMA,104,3
2001,THÉO,99,4
2001,THOMAS,91,5
2001,HUGO,83,6
2001,MANON,83,7
2001,LOUIS,76,8
2001,MAXIME,76,9
2001,MARIE,75,10
2001,PAUL,70,11
2001,CHLOÉ,69,12
2001,ENZO,66,13
2001,SARAH,66,14
2001,CAMILLE,65,15
2001,QUENTIN,65,16
2001,ANTOINE,63,17
2001,ALEXANDRE,60,18
2001,CLÉMENT,59,19
2001,MATHILDE,56,20
2001,CLARA,54,21
2001,LÉO,52,22
2001,NICOLAS,52,23
2001,PIERRE,52,24
2001,BENJAMIN,50,25
2001,ALEXIS,48,26
2001,ARTHUR,48,27
2001,TOM,48,28
2001,JULIE,45,29
2001,OCÉANE,44,30
2001,PAULINE,44,31
2001,JULES,43,32
2001,NATHAN,43,33
2001,INÈS,42,34
2001,FLORIAN,41,35
2001,JULIEN,41,36
2001,ROMAIN,40,37
2001,BAPTISTE,39,38
2001,JULIETTE,39,39
2001,JADE,38,40
2001,ADRIEN,36,41
2001,EVA,36,42
2001,LISA,35,43
2001,CORENTIN,34,44
2001,GUILLAUME,34,45
2001,MARINE,34,46
2001,MATHIEU,34,47
2001,GABRIEL,33,48
2001,LAURA,33,49
2001,DYLAN,32,50
2001,JUSTINE,32,51
2001,MORGANE,32,52
2001,VICTOR,32,53
2001,AXEL,31,54
2001,LUCIE,31,55
2001,JEANNE,30,56
2001,VALENTIN,30,57
2001,ANAÏS,29,58
2001,ANTHONY,29,59
2001,RAPHAËL,29,60
2001,ALICE,28,61
2001,MAËVA,28,62
2001,MATHIS,27,63
2001,ROMANE,27,64
2001,SAMUEL,27,65
2001,SIMON,26,66
2001,CLÉMENCE,24,67
2001,LOUISE,24,68
2001,MARTIN,24,69
2001,MEHDI,24,70
2001,VINCENT,24,71
2001,CARLA,22,72
2001,CHARLOTTE,22,73
2001,TRISTAN,22,74
2001,DORIAN,21,75
2001,ELISA,21,76
2001,ELISE,21,77
2001,LOLA,21,78
2001,MÉLISSA,20,79
2001,NOÉMIE,20,80
2001,ZOÉ,20,81
2001,MARGOT,19,82
2001,WILLIAM,19,83
2001,AMBRE,18,84
2001,ANNA,18,85
2001,MAXENCE,18,86
2001,AMANDINE,17,87
2001,ERWAN,17,88
2001,JORDAN,17,89
2001,JULIA,17,90
2001,KILLIAN,17,91
2001,LOU,17,92
2001,AXELLE,16,93
2001,MAËLLE,16,94
2001,MARGAUX,16,95
2001,MATHIAS,16,96
2001,MATTÉO,16,97
2001,THIBAUT,16,98
2001,AGATHE,15,99
2001,ALIZÉE,15,100
2000,LÉA,126,1
2000,EMMA,99,2
2000,THÉO,92,3
2000,THOMAS,92,4
2000,HUGO,85,5
2000,CAMILLE,83,6
2000,LUCAS,83,7
2000,MARIE,75,8
2000,ALEXANDRE,74,9
2000,MAXIME,72,10
2000,MANON,70,11
2000,CLÉMENT,66,12
2000,MATHILDE,66,13
2000,NICOLAS,66,14
2000,JULIE,64,15
2000,SARAH,61,16
2000,CHLOÉ,60,17
2000,ENZO,60,18
2000,ROMAIN,58,19
2000,PAUL,57,20
2000,PIERRE,57,21
2000,TOM,55,22
2000,LUCIE,52,23
2000,PAULINE,51,24
2000,ARTHUR,50,25
2000,JULIEN,50,26
2000,OCÉANE,50,27
2000,BENJAMIN,49,28
2000,LOUIS,47,29
2000,JULIETTE,45,30
2000,ANTOINE,44,31
2000,CLARA,44,32
2000,MARINE,43,33
2000,QUENTIN,41,34
2000,VALENTIN,41,35
2000,DYLAN,39,36
2000,LÉO,39,37
2000,INÈS,38,38
2000,SAMUEL,38,39
2000,ALEXIS,36,40
2000,JULES,36,41
2000,CHARLOTTE,35,42
2000,NATHAN,35,43
2000,VICTOR,35,44
2000,ANAÏS,34,45
2000,BAPTISTE,34,46
2000,ADRIEN,33,47
2000,LAURA,33,48
2000,MAËVA,32,49
2000,JÉRÉMY,31,50
2000,MARGOT,31,51
2000,EVA,30,52
2000,MATHIEU,30,53
2000,ANTHONY,29,54
2000,LISA,29,55
2000,CORENTIN,28,56
2000,AXEL,27,57
2000,GUILLAUME,27,58
2000,MATHIS,27,59
2000,MORGANE,27,60
2000,FLORIAN,26,61
2000,JEANNE,26,62
2000,MARGAUX,26,63
2000,NOÉMIE,25,64
2000,EMILIE,24,65
2000,JADE,23,66
2000,SIMON,23,67
2000,THIBAULT,23,68
2000,ELISA,22,69
2000,ELISE,22,70
2000,DAMIEN,21,71
2000,DORIAN,21,72
2000,GABRIEL,21,73
2000,LILIAN,21,74
2000,LOLA,21,75
2000,RAPHAËL,21,76
2000,ROMANE,21,77
2000,ZOÉ,21,78
2000,ALICE,20,79
2000,CARLA,20,80
2000,LOUISE,20,81
2000,MAËLLE,20,82
2000,MATTHIEU,20,83
2000,RÉMI,20,84
2000,AGATHE,19,85
2000,CLÉMENCE,19,86
2000,JORDAN,19,87
2000,MARION,19,88
2000,ANDRÉA,18,89
2000,NINA,18,90
2000,AMANDINE,17,91
2000,AMÉLIE,17,92
2000,CLAIRE,17,93
2000,ELODIE,17,94
2000,JONATHAN,17,95
2000,JUSTINE,17,96
2000,LOÏC,17,97
2000,VINCENT,17,98
2000,ANNA,16,99
2000,MÉLANIE,16,100
1999,LÉA,107,1
1999,THOMAS,99,2
1999,EMMA,95,3
1999,LUCAS,95,4
1999,HUGO,78,5
1999,MAXIME,78,6
1999,CAMILLE,75,7
1999,ALEXANDRE,74,8
1999,MANON,72,9
1999,THÉO,71,10
1999,PAUL,68,11
1999,QUENTIN,68,12
1999,NICOLAS,65,13
1999,MATHILDE,61,14
1999,CLÉMENT,60,15
1999,MARIE,58,16
1999,CHLOÉ,55,17
1999,PAULINE,55,18
1999,ANTOINE,53,19
1999,SARAH,53,20
1999,LAURA,52,21
1999,JULIE,51,22
1999,JULIEN,51,23
1999,PIERRE,50,24
1999,OCÉANE,48,25
1999,LOUIS,47,26
1999,MARINE,44,27
1999,VALENTIN,44,28
1999,BENJAMIN,43,29
1999,VINCENT,41,30
1999,ARTHUR,40,31
1999,LUCIE,40,32
1999,ALEXIS,39,33
1999,ADRIEN,38,34
1999,LISA,37,35
1999,ROMAIN,37,36
1999,MATHIEU,36,37
1999,TOM,36,38
1999,ANAÏS,35,39
1999,DYLAN,35,40
1999,ENZO,35,41
1999,JUSTINE,35,42
1999,MORGANE,35,43
1999,FLORIAN,34,44
1999,GUILLAUME,34,45
1999,JULIETTE,34,46
1999,VICTOR,34,47
1999,KEVIN,33,48
1999,LÉO,33,49
1999,CLARA,32,50
1999,JORDAN,32,51
1999,BAPTISTE,31,52
1999,MARGAUX,31,53
1999,NATHAN,31,54
1999,EMILIE,29,55
1999,JULES,28,56
1999,CHARLOTTE,27,57
1999,CLÉMENCE,27,58
1999,CORENTIN,27,59
1999,EVA,27,60
1999,LILIAN,27,61
1999,JADE,26,62
1999,RAPHAËL,26,63
1999,AXEL,25,64
1999,JÉRÉMY,24,65
1999,MARGOT,24,66
1999,MARION,24,67
1999,RÉMI,24,68
1999,ZOÉ,24,69
1999,GABRIEL,23,70
1999,ANDRÉA,22,71
1999,ANTHONY,22,72
1999,MAËVA,22,73
1999,TRISTAN,22,74
1999,ALICE,21,75
1999,BASTIEN,21,76
1999,DORIAN,21,77
1999,THIBAULT,21,78
1999,CHARLES,20,79
1999,ESTELLE,20,80
1999,INÈS,20,81
1999,SAMUEL,20,82
1999,AGATHE,19,83
1999,DAVID,19,84
1999,ELODIE,19,85
1999,LOLA,19,86
1999,MÉLANIE,19,87
1999,SIMON,19,88
1999,AMANDINE,18,89
1999,ETIENNE,18,90
1999,JEANNE,18,91
1999,WILLIAM,18,92
1999,AUDREY,17,93
1999,AURÉLIEN,17,94
1999,ELISA,17,95
1999,YANIS,17,96
1999,ALICIA,16,97
1999,ARNAUD,16,98
1999,CARLA,16,99
1999,CLÉMENTINE,16,100
1998,THOMAS,108,1
1998,LUCAS,99,2
1998,LÉA,86,3
1998,EMMA,85,4
1998,MAXIME,82,5
1998,ALEXANDRE,80,6
1998,QUENTIN,72,7
1998,HUGO,67,8
1998,CLÉMENT,66,9
1998,ANTOINE,65,10
1998,MANON,65,11
1998,CAMILLE,63,12
1998,MARIE,61,13
1998,SARAH,61,14
1998,NICOLAS,58,15
1998,LUCIE,57,16
1998,THÉO,57,17
1998,LOUIS,56,18
1998,CHLOÉ,54,19
1998,JULIE,54,20
1998,PIERRE,53,21
1998,ROMAIN,53,22
1998,DYLAN,52,23
1998,JULIEN,52,24
1998,PAUL,51,25
1998,ALEXIS,49,26
1998,LAURA,48,27
1998,ANTHONY,44,28
1998,FLORIAN,44,29
1998,GUILLAUME,44,30
1998,JULIETTE,42,31
1998,MARINE,41,32
1998,MATHILDE,41,33
1998,BAPTISTE,40,34
1998,CHARLOTTE,40,35
1998,OCÉANE,39,36
1998,ANAÏS,38,37
1998,ARTHUR,38,38
1998,PAULINE,38,39
1998,VICTOR,37,40
1998,SIMON,35,41
1998,VALENTIN,35,42
1998,ADRIEN,34,43
1998,AXEL,32,44
1998,MATHIEU,32,45
1998,CLARA,31,46
1998,EMILIE,31,47
1998,ENZO,31,48
1998,LÉO,31,49
1998,NATHAN,31,50
1998,VINCENT,31,51
1998,EVA,30,52
1998,INÈS,30,53
1998,RÉMI,30,54
1998,BENJAMIN,29,55
1998,RAPHAËL,29,56
1998,JUSTINE,28,57
1998,THIBAULT,28,58
1998,KEVIN,27,59
1998,MARGAUX,27,60
1998,LISA,26,61
1998,ELISA,25,62
1998,JÉRÉMY,25,63
1998,JORDAN,25,64
1998,MORGANE,25,65
1998,TOM,25,66
1998,ALICE,24,67
1998,AMANDINE,23,68
1998,CLAIRE,22,69
1998,CLÉMENCE,22,70
1998,DAVID,22,71
1998,LOLA,22,72
1998,RÉMY,22,73
1998,ALEXIA,21,74
1998,AMÉLIE,21,75
1998,DORIAN,21,76
1998,ELODIE,21,77
1998,MARGOT,21,78
1998,MARION,21,79
1998,ROMANE,20,80
1998,CORENTIN,19,81
1998,FRANÇOIS,19,82
1998,JULES,19,83
1998,ALEXANDRA,18,84
1998,CÉLIA,18,85
1998,JEAN,18,86
1998,MÉLANIE,18,87
1998,ANDRÉA,17,88
1998,BASTIEN,17,89
1998,JADE,17,90
1998,KENZA,17,91
1998,MEHDI,17,92
1998,THIBAUT,17,93
1998,ALICIA,16,94
1998,CARLA,16,95
1998,GABRIEL,16,96
1998,JEANNE,16,97
1998,SAMUEL,16,98
1998,AGATHE,15,99
1998,ARNAUD,15,100
1997,THOMAS,99,1
1997,LÉA,88,2
1997,ALEXANDRE,78,3
1997,MARIE,73,4
1997,MAXIME,73,5
1997,CAMILLE,72,6
1997,LUCAS,71,7
1997,QUENTIN,71,8
1997,DYLAN,64,9
1997,MANON,63,10
1997,PIERRE,63,11
1997,HUGO,61,12
1997,CHLOÉ,58,13
1997,MARINE,57,14
1997,ANTOINE,56,15
1997,CLÉMENT,55,16
1997,JULIE,54,17
1997,JULIEN,54,18
1997,NICOLAS,53,19
1997,PAULINE,51,20
1997,MATHILDE,47,21
1997,LAURA,45,22
1997,SARAH,45,23
1997,ADRIEN,44,24
1997,FLORIAN,44,25
1997,CHARLOTTE,43,26
1997,GUILLAUME,40,27
1997,ROMAIN,40,28
1997,BENJAMIN,39,29
1997,LOUIS,39,30
1997,THÉO,39,31
1997,ANTHONY,38,32
1997,MARION,38,33
1997,VALENTIN,38,34
1997,ALEXIS,36,35
1997,JULIETTE,36,36
1997,ARTHUR,35,37
1997,CLARA,35,38
1997,PAUL,35,39
1997,ANAÏS,34,40
1997,VICTOR,34,41
1997,VINCENT,34,42
1997,MÉLANIE,33,43
1997,AXEL,32,44
1997,EMMA,31,45
1997,KEVIN,31,46
1997,CORENTIN,30,47
1997,MATHIEU,30,48
1997,JORDAN,29,49
1997,OCÉANE,29,50
1997,JUSTINE,26,51
1997,BAPTISTE,25,52
1997,BASTIEN,25,53
1997,JÉRÉMY,25,54
1997,LÉO,25,55
1997,MORGANE,24,56
1997,NATHAN,24,57
1997,AUDREY,23,58
1997,EMILIE,23,59
1997,EVA,23,60
1997,LUCIE,23,61
1997,MATTHIEU,23,62
1997,DAMIEN,22,63
1997,ELISA,22,64
1997,MAËVA,22,65
1997,MARGAUX,22,66
1997,MARGOT,22,67
1997,VALENTINE,22,68
1997,AMANDINE,21,69
1997,CARLA,21,70
1997,GABRIEL,21,71
1997,JONATHAN,21,72
1997,KÉVIN,21,73
1997,MARINA,21,74
1997,AGATHE,20,75
1997,ENZO,20,76
1997,TOM,20,77
1997,AMÉLIE,19,78
1997,AURÉLIEN,19,79
1997,CLAIRE,19,80
1997,INÈS,19,81
1997,JEANNE,19,82
1997,MÉLISSA,19,83
1997,SIMON,19,84
1997,ALEXANDRA,18,85
1997,ALICE,18,86
1997,CÉLIA,18,87
1997,NOÉMIE,18,88
1997,ROMANE,18,89
1997,VICTORIA,18,90
1997,FANNY,17,91
1997,LISA,17,92
1997,THIBAULT,17,93
1997,CHARLES,16,94
1997,DORIAN,16,95
1997,ELODIE,16,96
1997,JULES,16,97
1997,RAPHAËL,16,98
1997,SOPHIE,16,99
1997,ALISON,15,100
1996,ALEXANDRE,95,1
1996,CAMILLE,88,2
1996,MAXIME,87,3
1996,NICOLAS,85,4
1996,THOMAS,80,5
1996,MANON,76,6
1996,QUENTIN,76,7
1996,MARIE,75,8
1996,ANTOINE,71,9
1996,LÉA,69,10
1996,PAUL,66,11
1996,PIERRE,62,12
1996,JULIEN,59,13
1996,GUILLAUME,56,14
1996,LUCAS,56,15
1996,ROMAIN,56,16
1996,MATHILDE,55,17
1996,CLÉMENT,54,18
1996,FLORIAN,54,19
1996,MARINE,53,20
1996,ALEXIS,52,21
1996,JULIE,52,22
1996,PAULINE,51,23
1996,LAURA,50,24
1996,DYLAN,46,25
1996,MARION,46,26
1996,KEVIN,45,27
1996,ADRIEN,44,28
1996,OCÉANE,43,29
1996,SARAH,43,30
1996,THÉO,43,31
1996,ANTHONY,42,32
1996,CHLOÉ,39,33
1996,JORDAN,38,34
1996,BENJAMIN,37,35
1996,CHARLOTTE,36,36
1996,HUGO,36,37
1996,MORGANE,36,38
1996,VALENTIN,36,39
1996,VINCENT,36,40
1996,ANAÏS,35,41
1996,JÉRÉMY,34,42
1996,EMMA,30,43
1996,MATHIEU,30,44
1996,LÉO,29,45
1996,MÉLANIE,29,46
1996,JULIETTE,28,47
1996,VICTOR,28,48
1996,LOUIS,27,49
1996,MARGAUX,27,50
1996,CLARA,26,51
1996,CLÉMENCE,26,52
1996,ELODIE,25,53
1996,LISA,25,54
1996,LUCIE,25,55
1996,MARINA,25,56
1996,OPHÉLIE,25,57
1996,RÉMI,25,58
1996,SIMON,25,59
1996,AMANDINE,23,60
1996,ARTHUR,23,61
1996,AUDREY,23,62
1996,BAPTISTE,23,63
1996,CLAIRE,23,64
1996,EMILIE,23,65
1996,JUSTINE,23,66
1996,RAPHAËL,23,67
1996,ALICIA,22,68
1996,AXEL,22,69
1996,CAROLINE,22,70
1996,MÉLISSA,22,71
1996,NATHAN,22,72
1996,TOM,22,73
1996,ANDRÉA,21,74
1996,ARNAUD,21,75
1996,ESTELLE,21,76
1996,MICKAËL,21,77
1996,ALICE,20,78
1996,CHRISTOPHER,20,79
1996,CORENTIN,20,80
1996,DAMIEN,20,81
1996,GABRIEL,20,82
1996,MARGOT,19,83
1996,NOÉMIE,19,84
1996,DAVID,18,85
1996,LOÏC,18,86
1996,MATTHIEU,18,87
1996,GAËTAN,17,88
1996,INÈS,17,89
1996,JEANNE,17,90
1996,JONATHAN,17,91
1996,JULES,17,92
1996,MAËVA,17,93
1996,THIBAULT,17,94
1996,THIBAUT,17,95
1996,BASTIEN,16,96
1996,CARLA,16,97
1996,CHARLES,16,98
1996,FRANÇOIS,16,99
1996,JEAN,16,100
1995,ALEXANDRE,95,1
1995,THOMAS,93,2
1995,CAMILLE,87,3
1995,MANON,85,4
1995,MARIE,85,5
1995,MAXIME,85,6
1995,NICOLAS,70,7
1995,SARAH,62,8
1995,KEVIN,61,9
1995,MARINE,61,10
1995,ANTOINE,60,11
1995,PAUL,60,12
1995,QUENTIN,60,13
1995,CLÉMENT,59,14
1995,JULIEN,58,15
1995,MARION,58,16
1995,LÉA,57,17
1995,LAURA,53,18
1995,PAULINE,53,19
1995,ANTHONY,51,20
1995,JULIE,51,21
1995,PIERRE,51,22
1995,ROMAIN,50,23
1995,FLORIAN,49,24
1995,GUILLAUME,49,25
1995,LUCAS,48,26
1995,LOUIS,47,27
1995,ANAÏS,45,28
1995,ALEXIS,44,29
1995,VINCENT,44,30
1995,MATHILDE,43,31
1995,MÉLANIE,43,32
1995,BENJAMIN,40,33
1995,HUGO,39,34
1995,JÉRÉMY,37,35
1995,JORDAN,36,36
1995,ELODIE,35,37
1995,MATHIEU,34,38
1995,MORGANE,34,39
1995,MARGAUX,33,40
1995,ADRIEN,32,41
1995,CHARLOTTE,32,42
1995,CHLOÉ,32,43
1995,ARTHUR,31,44
1995,DYLAN,31,45
1995,VALENTIN,31,46
1995,AXEL,29,47
1995,DAMIEN,29,48
1995,SIMON,29,49
1995,THIBAULT,29,50
1995,CLAIRE,28,51
1995,EMMA,28,52
1995,LISA,28,53
1995,EMILIE,27,54
1995,LÉO,27,55
1995,THÉO,27,56
1995,VICTOR,27,57
1995,MARGOT,26,58
1995,OCÉANE,26,59
1995,CLÉMENCE,25,60
1995,JONATHAN,25,61
1995,SÉBASTIEN,25,62
1995,DAVID,24,63
1995,JULIETTE,24,64
1995,CAROLINE,22,65
1995,LUCIE,22,66
1995,MATTHIEU,22,67
1995,MICKAËL,22,68
1995,OPHÉLIE,22,69
1995,BASTIEN,21,70
1995,CORENTIN,21,71
1995,JENNIFER,21,72
1995,JUSTINE,21,73
1995,MEHDI,21,74
1995,BAPTISTE,20,75
1995,LUDOVIC,20,76
1995,MÉLISSA,20,77
1995,RAPHAËL,20,78
1995,RÉMI,20,79
1995,ALICE,19,80
1995,AMANDINE,19,81
1995,CLARA,19,82
1995,MARINA,19,83
1995,SABRINA,18,84
1995,TOM,18,85
1995,GABRIEL,17,86
1995,ALICIA,16,87
1995,CORALIE,16,88
1995,JEAN,16,89
1995,JULES,16,90
1995,KELLY,16,91
1995,MAËVA,16,92
1995,WILLIAM,16,93
1995,ALEXIA,15,94
1995,AMÉLIE,15,95
1995,ANDRÉA,15,96
1995,ESTELLE,15,97
1995,JEANNE,15,98
1995,JULIA,15,99
1995,LOÏC,15,100
1994,THOMAS,99,1
1994,NICOLAS,95,2
1994,ALEXANDRE,94,3
1994,KEVIN,84,4
1994,CAMILLE,77,5
1994,LAURA,77,6
1994,LÉA,74,7
1994,MAXIME,72,8
1994,MANON,71,9
1994,GUILLAUME,70,10
1994,PIERRE,66,11
1994,JULIEN,63,12
1994,MARIE,63,13
1994,MARINE,62,14
1994,ANTOINE,59,15
1994,MARION,58,16
1994,CLÉMENT,56,17
1994,BENJAMIN,55,18
1994,QUENTIN,55,19
1994,ANTHONY,54,20
